Id,LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,BedroomAbvGr,FullBath,HalfBath,GarageCars,GarageArea,TotRmsAbvGrd,Fireplaces,Neighborhood,HouseStyle,RoofStyle,Exterior1st,KitchenQual,HeatingQC,CentralAir,SaleCondition,SalePrice,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area
524,17564,3,8,1967,1916,4214,6,4,1,0,40,10,1,NridgHt,SLvl,Flat,VinylSd,Gd,Gd,N,Partial,879836,93.0,17564.0,3.0,1967,1967.0,370.0,1386.0,1916.0,1007,194,4214,2,4,1,10,1968.0,0,40.0
525,7588,7,7,2000,279,4352,6,4,1,3,815,9,2,OldTown,1.5Fin,Flat,CemntBd,TA,Fa,Y,Normal,964467,120.0,7588.0,7.0,2000,2010.0,435.0,1638.0,279.0,1845,1743,4352,1,4,1,9,2000.0,3,815.0
526,8215,6,4,1963,2045,4426,6,4,1,1,280,8,1,Sawyer,SLvl,Gable,VinylSd,TA,Ex,Y,Normal,927321,113.0,8215.0,6.0,1963,1968.0,479.0,336.0,2045.0,993,1552,4426,1,4,1,8,1964.0,1,280.0
527,15265,3,5,1991,440,3461,4,4,0,4,1022,7,1,Somerst,SLvl,Hip,Wd Sdng,,Gd,Y,Family,816747,64.0,15265.0,3.0,1991,2010.0,19.0,1516.0,440.0,1045,93,3461,2,4,0,7,1992.0,4,1022.0
528,9301,4,3,1962,833,736,2,1,1,3,805,8,0,NridgHt,2Story,Flat,CemntBd,Fa,Gd,Y,Family,381704,89.0,9301.0,4.0,1962,1976.0,467.0,499.0,833.0,1592,19,736,1,1,1,8,1964.0,3,805.0
529,14537,8,5,1958,1797,2351,6,4,0,4,900,9,2,CollgCr,1Story,Hip,MetalSd,Ex,TA,Y,Abnorml,784635,103.0,14537.0,8.0,1958,1969.0,471.0,1056.0,1797.0,2171,1744,2351,2,4,0,9,1960.0,4,900.0
530,11237,9,8,1958,646,1779,1,2,2,4,1008,5,3,,1Story,Flat,BrkFace,TA,Ex,Y,Partial,698529,91.0,11237.0,9.0,1958,1960.0,89.0,357.0,646.0,2120,283,1779,1,2,2,5,1958.0,4,1008.0
531,11548,6,8,1957,570,1436,5,3,2,0,60,10,0,NAmes,1.5Fin,Gable,BrkFace,Ex,Fa,Y,Partial,537562,71.0,11548.0,6.0,1957,1970.0,213.0,1130.0,570.0,2378,1358,1436,2,3,2,10,1958.0,0,60.0
532,4367,4,3,2013,2079,1522,6,3,1,3,737,9,0,NAmes,1Story,Gable,CemntBd,Fa,Ex,N,Normal,579377,58.0,4367.0,4.0,2013,2016.0,451.0,327.0,2079.0,2009,1325,1522,1,3,1,9,2013.0,3,737.0
533,15361,5,9,2004,2250,1164,1,4,0,4,974,5,1,NridgHt,SLvl,Gable,MetalSd,Gd,Ex,Y,Abnorml,690866,40.0,15361.0,5.0,2004,2011.0,428.0,677.0,2250.0,614,349,1164,2,4,0,5,2005.0,4,974.0
534,4500,3,6,1957,313,832,2,4,0,2,451,6,2,Edwards,1.5Fin,Gable,CemntBd,Fa,Fa,Y,Normal,330400,53.0,4500.0,3.0,1957,1970.0,90.0,1146.0,313.0,2064,673,832,1,4,0,6,1959.0,2,451.0
535,11198,6,10,1995,902,2416,6,3,1,4,954,9,2,NridgHt,1Story,Gable,Wd Sdng,Fa,Fa,N,Normal,755018,94.0,11198.0,6.0,1995,2013.0,478.0,873.0,902.0,2441,732,2416,0,3,1,9,1996.0,4,954.0
536,7493,6,7,2020,863,1102,3,2,0,1,398,8,3,CollgCr,1Story,Hip,VinylSd,TA,TA,N,Partial,554940,68.0,7493.0,6.0,2020,2032.0,470.0,946.0,863.0,949,896,1102,1,2,0,8,2022.0,1,398.0
537,4956,7,9,2013,77,4133,4,4,1,0,57,7,3,OldTown,SLvl,Flat,VinylSd,TA,Ex,N,Normal,943685,62.0,4956.0,7.0,2013,2029.0,18.0,474.0,77.0,1679,1273,4133,2,4,1,7,2013.0,0,57.0
538,14017,7,6,1953,1396,3572,5,4,1,0,27,11,3,Somerst,SLvl,Hip,CemntBd,TA,Gd,N,Family,862867,106.0,14017.0,7.0,1953,1955.0,428.0,1633.0,1396.0,2233,549,3572,2,4,1,11,1954.0,0,27.0
539,10806,5,3,1985,1123,950,2,3,1,4,981,4,2,NridgHt,1.5Fin,Flat,Wd Sdng,Ex,Ex,N,Partial,510476,99.0,10806.0,5.0,1985,1997.0,203.0,829.0,1123.0,2133,1799,950,1,3,1,4,1985.0,4,981.0
540,8858,10,10,1952,1801,636,4,1,1,3,823,10,1,Sawyer,1Story,Flat,VinylSd,TA,TA,Y,Family,554886,46.0,8858.0,10.0,1952,1961.0,403.0,1289.0,1801.0,1295,1501,636,0,1,1,10,1952.0,3,823.0
541,11454,7,7,2013,521,1531,6,2,0,4,1047,8,1,,1Story,Gable,CemntBd,Fa,TA,Y,Abnorml,664064,111.0,11454.0,7.0,2013,2023.0,253.0,377.0,521.0,1226,190,1531,1,2,0,8,2013.0,4,1047.0
542,11488,7,3,1995,2213,3542,1,2,1,0,19,7,3,CollgCr,1Story,Gable,MetalSd,TA,TA,N,Normal,906489,71.0,11488.0,7.0,1995,2002.0,95.0,381.0,,2415,763,3542,2,2,1,7,1997.0,0,19.0
543,16974,7,5,1953,1337,3086,3,3,1,2,560,7,0,OldTown,1.5Fin,Gable,Wd Sdng,Gd,Ex,Y,Abnorml,791878,55.0,16974.0,7.0,1953,1963.0,479.0,1311.0,1337.0,2218,1669,3086,2,3,1,7,1954.0,2,560.0
544,19737,8,6,1998,2386,733,6,2,1,0,19,9,3,CollgCr,1Story,Flat,BrkFace,Fa,TA,N,Abnorml,665991,98.0,19737.0,8.0,1998,2003.0,383.0,1346.0,2386.0,2231,701,733,1,2,1,9,,0,19.0
545,12603,6,8,1981,1482,1545,4,3,2,0,177,7,3,Sawyer,1.5Fin,Gable,Wd Sdng,Ex,TA,N,Abnorml,623111,57.0,12603.0,6.0,1981,1983.0,492.0,885.0,1482.0,855,374,1545,1,3,2,7,1983.0,0,177.0
546,16724,6,5,2018,1003,3780,4,2,2,2,513,8,2,CollgCr,1Story,Hip,BrkFace,Gd,Fa,Y,Abnorml,972206,99.0,16724.0,6.0,2018,2034.0,446.0,810.0,1003.0,860,233,3780,1,2,2,8,2018.0,2,
547,3508,5,4,2003,1078,3735,5,4,2,0,32,7,3,NAmes,2Story,Gable,MetalSd,Fa,Fa,N,Abnorml,818744,107.0,3508.0,5.0,2003,,474.0,59.0,1078.0,984,820,3735,2,4,2,7,2003.0,0,32.0
548,10911,7,4,1993,1378,3022,5,1,2,0,18,9,3,Sawyer,SLvl,Flat,BrkFace,TA,Fa,Y,Abnorml,826164,111.0,10911.0,7.0,1993,1996.0,148.0,1510.0,1378.0,1713,819,3022,1,1,2,9,1995.0,0,18.0
549,19691,4,5,1950,2431,3029,3,4,1,2,552,6,2,CollgCr,2Story,Hip,BrkFace,TA,Ex,N,Partial,770866,116.0,19691.0,4.0,1950,1966.0,448.0,1257.0,2431.0,1151,934,3029,2,4,1,6,1950.0,2,552.0
550,15585,8,5,1968,171,3934,6,2,1,4,951,12,2,CollgCr,1.5Fin,Hip,MetalSd,Ex,TA,,Family,919739,80.0,15585.0,,1968,1984.0,19.0,404.0,,2151,556,3934,1,2,1,12,1968.0,4,951.0
551,10328,5,7,1983,2482,3686,1,2,2,2,476,3,1,OldTown,1Story,Flat,VinylSd,Gd,Ex,N,Normal,867776,96.0,10328.0,5.0,1983,1989.0,4.0,920.0,2482.0,2011,1711,3686,2,2,2,3,1985.0,2,476.0
552,9656,7,9,2006,2133,1116,4,3,0,0,113,9,3,Somerst,1Story,Gable,Wd Sdng,Ex,TA,Y,Abnorml,678979,118.0,9656.0,7.0,2006,2017.0,152.0,,2133.0,1928,789,1116,0,3,0,9,2006.0,0,113.0
553,5436,8,5,2014,1373,1730,4,1,2,2,449,9,0,,2Story,Flat,VinylSd,,Gd,Y,Family,672902,104.0,5436.0,8.0,2014,2025.0,290.0,879.0,1373.0,1234,1412,1730,2,1,2,9,,2,449.0
554,9411,7,10,1969,1984,3933,2,4,1,1,270,4,1,NAmes,SLvl,Gable,BrkFace,Gd,Gd,Y,Family,955153,94.0,9411.0,7.0,1969,1989.0,308.0,796.0,1984.0,2371,1742,3933,0,4,1,4,1969.0,1,270.0
555,11620,9,6,1994,1983,2772,6,2,1,1,294,11,3,Sawyer,1.5Fin,Flat,BrkFace,TA,Ex,Y,Normal,904442,110.0,11620.0,9.0,1994,1998.0,54.0,9.0,1983.0,1711,979,2772,2,2,1,11,1995.0,1,294.0
556,12413,9,10,1991,1013,3313,4,1,0,3,741,6,2,Sawyer,2Story,Hip,BrkFace,Fa,Gd,Y,Partial,925851,97.0,12413.0,9.0,1991,1998.0,475.0,1443.0,1013.0,557,1638,3313,0,1,0,6,1993.0,3,741.0
557,19629,6,9,1957,2303,3761,3,3,2,2,545,8,3,Sawyer,SLvl,Hip,VinylSd,TA,Fa,Y,Partial,972997,60.0,19629.0,6.0,1957,1960.0,171.0,439.0,2303.0,1940,863,3761,1,3,2,8,1957.0,2,545.0
558,4495,7,10,2002,906,2944,2,2,2,0,157,8,2,OldTown,1Story,Flat,VinylSd,Fa,Ex,N,Partial,783794,100.0,4495.0,7.0,2002,2006.0,145.0,421.0,906.0,1934,1328,2944,2,2,2,8,2003.0,0,157.0
559,5079,3,6,1996,2193,1412,2,4,2,1,294,5,2,NridgHt,SLvl,Gable,CemntBd,Gd,Ex,Y,Normal,577956,,,3.0,1996,2004.0,232.0,570.0,2193.0,1220,1632,1412,0,4,2,5,1997.0,1,294.0
560,6359,9,10,1955,642,1759,3,1,0,1,228,7,0,Sawyer,SLvl,Gable,Wd Sdng,Ex,Ex,Y,Family,569024,73.0,6359.0,9.0,1955,1961.0,328.0,1540.0,642.0,2440,341,1759,0,1,0,7,1956.0,1,228.0
561,3483,5,4,2000,795,4005,5,3,1,3,791,7,2,Somerst,SLvl,Gable,VinylSd,TA,Fa,N,Partial,852472,71.0,3483.0,5.0,2000,2005.0,278.0,1441.0,795.0,1662,231,4005,0,3,1,7,2000.0,3,791.0
562,6049,6,9,2021,1140,2579,3,2,1,0,127,8,2,CollgCr,SLvl,Gable,CemntBd,Ex,Fa,Y,Family,761710,75.0,6049.0,6.0,2021,2040.0,268.0,1656.0,1140.0,1654,271,2579,2,2,1,8,2022.0,0,127.0
563,18623,4,7,1992,588,3916,6,1,0,4,923,9,3,Edwards,1Story,Gable,BrkFace,Fa,Gd,Y,Family,901354,106.0,18623.0,4.0,1992,1996.0,252.0,1630.0,588.0,791,1425,3916,1,1,0,9,1992.0,4,
564,16495,7,8,1969,149,1916,6,4,0,2,616,9,3,Mitchel,1.5Fin,Flat,MetalSd,TA,Fa,N,Normal,653189,102.0,16495.0,7.0,1969,1989.0,455.0,128.0,149.0,1653,1487,1916,1,4,0,9,1971.0,2,616.0
565,16949,4,9,1966,55,1263,5,1,0,1,332,7,0,Sawyer,SLvl,Gable,CemntBd,Fa,Gd,N,Family,426585,120.0,16949.0,4.0,1966,1968.0,480.0,1182.0,55.0,2442,120,1263,2,1,0,7,1968.0,1,332.0
566,12723,4,9,1987,1110,2740,3,3,2,1,256,7,1,NridgHt,1.5Fin,Hip,BrkFace,Gd,TA,Y,Abnorml,735953,70.0,12723.0,,1987,1992.0,68.0,208.0,1110.0,885,1729,2740,2,3,2,7,1987.0,1,256.0
567,18527,3,8,2003,734,1215,4,1,0,2,619,7,1,CollgCr,SLvl,Hip,VinylSd,Ex,Fa,Y,Normal,548019,75.0,18527.0,3.0,2003,2023.0,435.0,1637.0,,2213,326,1215,2,1,0,7,2003.0,2,619.0
568,10406,8,3,1974,1124,1764,4,3,1,4,983,8,1,,2Story,Gable,MetalSd,TA,Gd,N,Normal,643959,96.0,10406.0,8.0,1974,1989.0,258.0,1785.0,1124.0,2159,212,1764,2,3,1,8,1976.0,4,983.0
569,15548,8,7,2010,857,1288,1,2,0,0,157,4,1,OldTown,SLvl,Gable,Wd Sdng,Ex,Ex,Y,Family,666722,49.0,15548.0,8.0,2010,2024.0,239.0,1099.0,857.0,2305,852,1288,2,2,0,4,2012.0,0,157.0
570,18456,8,7,2014,480,1586,5,4,1,3,840,10,2,Somerst,1.5Fin,Flat,VinylSd,Gd,Gd,N,Abnorml,766711,76.0,18456.0,8.0,2014,2032.0,139.0,382.0,480.0,2487,1209,1586,0,4,1,10,2015.0,3,840.0
571,17471,10,7,1965,2285,4285,4,3,0,0,93,9,2,Sawyer,2Story,Flat,CemntBd,Gd,Fa,N,Abnorml,1080997,70.0,17471.0,10.0,1965,1983.0,,749.0,2285.0,1508,988,4285,0,3,0,9,1967.0,0,93.0
572,3349,6,10,1996,2154,1398,1,3,1,0,94,5,0,Somerst,1Story,Flat,Wd Sdng,Fa,Fa,Y,Partial,587012,74.0,3349.0,6.0,1996,2010.0,414.0,667.0,2154.0,1610,1643,1398,1,3,1,5,1997.0,0,94.0
573,4875,3,10,2008,2008,1311,4,1,0,2,447,10,1,OldTown,2Story,Gable,BrkFace,Ex,Ex,N,Normal,523843,82.0,4875.0,3.0,2008,2026.0,57.0,403.0,2008.0,1132,1165,1311,2,1,0,10,2010.0,2,447.0
574,6194,7,6,1952,1362,4029,6,3,2,1,370,10,0,Sawyer,SLvl,Flat,VinylSd,Ex,Gd,Y,Partial,820416,80.0,6194.0,7.0,1952,1972.0,169.0,937.0,1362.0,859,1389,4029,0,3,2,10,1954.0,1,370.0
575,8655,10,3,1985,2492,1413,6,4,0,0,79,10,2,CollgCr,1.5Fin,Hip,CemntBd,Ex,Fa,Y,Normal,688645,,8655.0,10.0,1985,2005.0,83.0,,2492.0,1504,897,1413,0,4,0,10,1985.0,0,79.0
576,8980,4,5,1990,2421,3166,1,2,0,1,383,5,3,CollgCr,2Story,Hip,MetalSd,Gd,TA,Y,Family,807797,50.0,8980.0,4.0,1990,2009.0,374.0,537.0,2421.0,577,371,3166,0,2,0,5,1992.0,1,383.0
577,12406,5,7,1967,2314,1892,4,2,0,2,491,7,2,Somerst,SLvl,Hip,VinylSd,Fa,TA,N,Partial,650128,57.0,12406.0,5.0,1967,1977.0,234.0,1373.0,2314.0,684,1251,1892,1,2,0,7,1969.0,2,491.0
578,17734,5,3,2024,1579,1237,5,2,2,3,748,9,1,NridgHt,1.5Fin,Gable,CemntBd,Gd,TA,Y,Family,660403,59.0,17734.0,5.0,2024,2044.0,331.0,1766.0,1579.0,615,777,1237,2,2,2,9,2026.0,3,748.0
579,4030,4,5,2010,572,2513,5,3,1,4,976,11,0,NridgHt,1Story,Flat,Wd Sdng,Ex,Gd,N,Family,656695,69.0,4030.0,4.0,2010,2020.0,131.0,1002.0,572.0,976,1595,2513,1,3,1,11,2010.0,4,976.0
580,14032,4,5,1995,1254,1266,4,2,0,3,817,9,3,Sawyer,SLvl,Gable,Wd Sdng,TA,TA,N,Family,560674,89.0,14032.0,4.0,1995,1999.0,367.0,1080.0,1254.0,1732,734,1266,0,2,0,9,1996.0,3,817.0
581,4314,6,4,2003,1744,3770,3,4,2,0,41,9,1,Somerst,2Story,Flat,MetalSd,Gd,TA,Y,Normal,868992,59.0,4314.0,6.0,2003,2017.0,,1308.0,1744.0,948,1252,3770,0,4,2,9,2005.0,0,
582,7635,8,10,2000,677,2486,1,2,0,1,297,5,0,OldTown,2Story,Gable,BrkFace,Ex,Gd,Y,Partial,730149,67.0,7635.0,8.0,2000,2002.0,7.0,641.0,677.0,540,59,2486,1,2,0,5,2002.0,1,297.0
583,18641,5,8,1962,1928,2852,6,4,2,1,340,11,3,Edwards,1Story,Hip,MetalSd,TA,Gd,N,Partial,783725,48.0,18641.0,5.0,1962,1977.0,377.0,1222.0,1928.0,1578,1766,2852,0,4,2,11,1964.0,1,340.0
584,16913,9,4,1994,2000,3343,6,1,0,4,925,9,2,NridgHt,1.5Fin,Flat,VinylSd,Fa,Ex,Y,Abnorml,993602,93.0,16913.0,9.0,1994,2008.0,172.0,795.0,2000.0,1478,1401,3343,1,1,0,9,1994.0,4,925.0
585,9159,3,6,1988,1783,980,3,4,2,1,328,6,2,Somerst,SLvl,Flat,BrkFace,,TA,N,Abnorml,468076,92.0,9159.0,3.0,1988,2008.0,404.0,1251.0,1783.0,501,1717,980,0,4,2,6,1989.0,1,328.0
586,16048,4,10,1960,1418,3410,6,1,2,3,663,9,2,OldTown,SLvl,Flat,BrkFace,Ex,Fa,N,Family,769690,82.0,16048.0,4.0,1960,1969.0,151.0,803.0,1418.0,1179,1489,3410,2,1,2,9,1960.0,3,663.0
587,12927,9,7,1964,2472,3905,4,3,1,2,576,8,0,OldTown,SLvl,Flat,BrkFace,Ex,Gd,Y,Partial,1011252,109.0,12927.0,9.0,1964,1972.0,290.0,1202.0,2472.0,2379,267,3905,0,3,1,8,1964.0,2,576.0
588,11448,6,10,2005,198,2503,3,1,0,3,777,7,0,NridgHt,1.5Fin,Hip,Wd Sdng,TA,Ex,N,Abnorml,715195,99.0,11448.0,6.0,2005,2023.0,345.0,233.0,198.0,1757,989,2503,2,1,0,7,2006.0,3,777.0
589,14694,9,3,2007,1329,1819,6,1,2,0,91,8,3,Edwards,2Story,Gable,CemntBd,Ex,Gd,Y,Family,753811,93.0,14694.0,9.0,2007,2008.0,387.0,712.0,1329.0,912,999,1819,1,1,2,8,2007.0,0,91.0
590,12001,8,10,1981,2144,2930,4,1,0,2,535,6,1,CollgCr,SLvl,Flat,VinylSd,TA,TA,N,Family,822912,47.0,12001.0,8.0,1981,1992.0,98.0,720.0,2144.0,2151,231,2930,1,1,0,6,1983.0,2,535.0
591,9027,7,4,2005,476,3850,2,3,1,4,1011,8,1,NAmes,1.5Fin,Flat,BrkFace,,Fa,N,Abnorml,908965,66.0,9027.0,7.0,2005,2021.0,89.0,1731.0,476.0,767,842,3850,2,3,1,8,2007.0,4,1011.0
592,19435,3,9,1973,1167,1716,1,4,0,0,106,4,2,Somerst,SLvl,Flat,Wd Sdng,Ex,Gd,Y,Normal,617240,93.0,19435.0,,1973,1975.0,312.0,937.0,1167.0,1197,902,1716,2,4,0,4,1974.0,0,106.0
593,13636,6,4,1986,2495,3987,4,4,2,4,964,10,3,Mitchel,1Story,Hip,Wd Sdng,TA,TA,N,Abnorml,1005655,89.0,13636.0,6.0,1986,1995.0,438.0,1264.0,2495.0,1968,94,3987,2,4,2,10,1986.0,4,964.0
594,19350,6,5,1999,1047,2250,1,1,2,3,803,5,0,Edwards,1.5Fin,Hip,Wd Sdng,TA,Fa,N,Normal,723162,114.0,19350.0,6.0,1999,2013.0,327.0,353.0,1047.0,863,129,2250,1,1,2,5,2000.0,3,803.0
595,8463,8,9,2003,95,3677,3,4,0,3,797,6,3,CollgCr,1Story,Hip,MetalSd,Gd,Ex,N,Abnorml,921170,42.0,8463.0,8.0,2003,2017.0,459.0,1666.0,95.0,2381,535,3677,2,4,0,6,2005.0,3,797.0
596,16143,9,8,1977,1712,4288,5,3,1,2,601,7,2,Sawyer,2Story,Hip,BrkFace,Fa,TA,N,Abnorml,1044578,113.0,16143.0,9.0,1977,1978.0,207.0,1379.0,1712.0,2143,1341,4288,2,3,1,7,1977.0,2,601.0
597,16108,7,3,2018,1368,3724,4,2,2,0,98,10,3,Sawyer,SLvl,Gable,VinylSd,Gd,Gd,Y,Family,945304,88.0,16108.0,7.0,2018,2019.0,423.0,1445.0,1368.0,2229,643,3724,0,2,2,10,2018.0,0,98.0
598,13650,6,5,2022,1932,3403,1,3,0,4,1047,6,1,OldTown,SLvl,Hip,MetalSd,Gd,Fa,Y,Partial,947173,101.0,13650.0,6.0,2022,2033.0,218.0,,1932.0,2278,25,3403,0,3,0,6,2023.0,4,1047.0
599,12600,4,3,1976,2365,2488,4,2,2,4,993,7,1,Mitchel,1Story,Flat,Wd Sdng,Gd,Gd,N,Normal,676186,40.0,12600.0,4.0,1976,1985.0,263.0,,2365.0,1162,1442,2488,2,2,2,7,1978.0,4,993.0
600,4059,9,10,1999,288,3807,4,3,2,4,910,10,0,Mitchel,SLvl,Flat,VinylSd,TA,Fa,Y,Partial,954651,85.0,4059.0,9.0,1999,2001.0,167.0,1258.0,288.0,621,1778,3807,1,3,2,10,2000.0,4,910.0
601,19762,10,9,1965,424,1197,3,1,2,1,313,8,2,OldTown,2Story,Hip,MetalSd,TA,Ex,N,Normal,648083,78.0,19762.0,10.0,1965,1985.0,44.0,1208.0,424.0,544,1388,1197,1,1,2,8,1967.0,1,313.0
602,19107,6,7,1993,1209,3422,4,3,1,2,585,8,0,OldTown,2Story,Flat,Wd Sdng,Ex,Gd,N,Partial,908776,89.0,19107.0,6.0,1993,1995.0,205.0,173.0,1209.0,802,1074,3422,0,3,1,8,1995.0,2,585.0
603,12542,7,5,2022,1248,2546,6,4,2,2,479,9,1,,SLvl,Hip,MetalSd,,Gd,N,Abnorml,845340,93.0,12542.0,7.0,2022,2041.0,342.0,1376.0,1248.0,1701,1571,2546,0,4,2,9,2023.0,2,479.0
604,3395,7,8,2015,2116,2262,4,2,1,1,370,10,2,NridgHt,SLvl,Hip,MetalSd,Fa,Gd,N,Family,724802,108.0,,7.0,2015,2034.0,48.0,274.0,2116.0,1943,1522,2262,2,2,1,10,2015.0,1,370.0
605,5121,8,6,1989,845,1518,2,3,2,0,166,5,2,Mitchel,SLvl,Flat,VinylSd,Gd,Gd,N,Normal,595776,,5121.0,8.0,1989,2005.0,94.0,641.0,845.0,2378,1180,1518,2,3,2,5,1989.0,0,166.0
606,6238,8,4,1984,2266,2790,6,1,0,3,805,12,1,Edwards,1.5Fin,Flat,MetalSd,Gd,Gd,N,Abnorml,764374,117.0,6238.0,8.0,1984,1996.0,71.0,241.0,2266.0,790,1482,2790,1,1,0,12,1985.0,3,805.0
607,11708,7,4,1974,260,4311,2,3,0,1,278,5,3,Mitchel,1Story,Flat,VinylSd,TA,Ex,Y,Family,898496,68.0,11708.0,7.0,1974,1988.0,244.0,488.0,260.0,2085,1157,4311,0,3,0,5,1976.0,1,278.0
608,17480,4,10,1975,409,2821,5,2,2,3,736,11,0,Sawyer,1Story,Flat,BrkFace,Gd,Fa,Y,Partial,754165,102.0,17480.0,4.0,1975,1993.0,165.0,625.0,409.0,727,458,2821,0,2,2,11,1976.0,3,736.0
609,16342,7,10,1972,1346,2677,4,3,2,2,507,10,1,NridgHt,1.5Fin,Flat,CemntBd,TA,Fa,Y,Abnorml,820956,68.0,16342.0,7.0,1972,1989.0,479.0,239.0,1346.0,2233,1371,2677,2,3,2,10,1972.0,2,507.0
610,3213,8,10,2013,668,1332,1,4,2,2,464,6,2,OldTown,2Story,Gable,MetalSd,Gd,TA,N,Partial,661658,74.0,3213.0,8.0,2013,2014.0,127.0,374.0,668.0,1577,1788,1332,2,4,2,6,2014.0,2,464.0
611,18462,4,7,1976,2338,3352,2,3,0,1,321,5,1,OldTown,1.5Fin,Flat,BrkFace,Fa,TA,Y,Partial,847573,95.0,18462.0,4.0,1976,1990.0,3.0,764.0,,2262,692,3352,2,3,0,5,1978.0,1,321.0
612,12948,8,5,1989,1366,3576,3,3,1,2,548,9,3,Sawyer,1Story,Hip,VinylSd,Fa,TA,Y,Family,938788,102.0,12948.0,8.0,1989,2007.0,133.0,1420.0,1366.0,1247,1063,3576,2,3,1,9,1991.0,2,548.0
613,3638,6,6,1982,1207,4010,3,1,1,3,757,7,1,Edwards,SLvl,Hip,VinylSd,Ex,Gd,Y,Partial,877245,43.0,3638.0,6.0,1982,2002.0,196.0,289.0,1207.0,2467,1071,4010,0,1,1,7,1982.0,3,757.0
614,18718,10,3,1999,1994,1623,3,4,0,0,14,7,2,NridgHt,SLvl,Hip,VinylSd,Fa,Gd,Y,Partial,824059,89.0,18718.0,10.0,1999,2005.0,120.0,1046.0,1994.0,648,1409,1623,2,4,0,7,,0,14.0
615,16558,5,5,1988,2351,1419,5,1,1,1,303,11,2,Somerst,1Story,Gable,VinylSd,TA,TA,N,Abnorml,598380,83.0,16558.0,5.0,1988,1998.0,228.0,795.0,2351.0,1265,1434,1419,0,1,1,11,1989.0,1,303.0
616,13527,10,6,2008,1483,1964,2,3,1,4,885,5,0,Sawyer,SLvl,Hip,BrkFace,Ex,Ex,N,Normal,846221,91.0,13527.0,10.0,2008,2027.0,385.0,856.0,1483.0,1942,1266,1964,2,3,1,5,2010.0,4,885.0
617,17326,3,8,2018,2015,1757,5,3,2,0,19,11,0,CollgCr,2Story,Flat,VinylSd,Fa,Gd,Y,Family,666865,,17326.0,3.0,2018,2033.0,136.0,1221.0,2015.0,2429,195,1757,0,3,2,11,2020.0,0,19.0
618,18260,10,5,1992,299,1344,6,3,1,4,1057,11,0,Sawyer,1.5Fin,Gable,CemntBd,Fa,Ex,Y,Abnorml,724032,99.0,18260.0,10.0,1992,2008.0,488.0,282.0,299.0,1856,886,1344,1,3,1,11,1992.0,4,1057.0
619,16996,5,7,1978,2393,3362,3,4,2,1,367,7,1,Edwards,2Story,Gable,Wd Sdng,Gd,Ex,Y,Normal,863915,56.0,,5.0,1978,1982.0,168.0,1177.0,2393.0,1310,1355,3362,0,4,2,7,1978.0,1,367.0
620,14420,4,8,1990,942,3295,2,2,1,1,328,6,1,Edwards,1.5Fin,Gable,MetalSd,Fa,Ex,N,Normal,773984,119.0,14420.0,4.0,1990,1991.0,154.0,785.0,942.0,1700,1488,3295,2,2,1,6,1990.0,1,328.0
621,9834,9,3,2007,1796,2235,2,2,1,4,911,4,1,CollgCr,2Story,Gable,VinylSd,Fa,TA,N,Family,799180,108.0,9834.0,9.0,2007,2021.0,298.0,866.0,1796.0,706,509,2235,0,2,1,4,2009.0,4,911.0
622,9892,4,8,2011,1045,2683,1,4,0,0,97,6,3,,1.5Fin,Hip,Wd Sdng,Ex,Fa,N,Abnorml,752641,43.0,9892.0,4.0,2011,2014.0,370.0,380.0,1045.0,1189,986,2683,0,4,0,6,2012.0,0,97.0
623,5767,9,10,1952,1125,3588,6,3,0,1,283,9,0,OldTown,2Story,Gable,BrkFace,Ex,Ex,Y,Partial,839496,90.0,5767.0,9.0,1952,1962.0,293.0,996.0,1125.0,1118,708,3588,0,3,0,9,1954.0,1,283.0
624,16594,5,9,1972,715,4435,5,2,2,1,313,7,1,NAmes,SLvl,Gable,Wd Sdng,Fa,TA,N,Partial,889255,115.0,16594.0,5.0,1972,,5.0,1301.0,715.0,1160,1359,4435,1,2,2,7,,1,313.0
625,3846,8,3,2010,140,3610,2,4,0,4,976,8,1,OldTown,1Story,Gable,Wd Sdng,Gd,Ex,N,Normal,862542,112.0,3846.0,8.0,2010,2026.0,133.0,1100.0,140.0,779,1385,3610,1,4,0,8,2010.0,4,976.0
626,18587,10,9,2018,1803,1150,5,1,1,3,780,9,1,NridgHt,1.5Fin,Flat,VinylSd,Fa,Fa,Y,Abnorml,791399,43.0,18587.0,10.0,2018,2038.0,334.0,1420.0,1803.0,2498,1313,1150,1,1,1,9,2018.0,3,780.0
627,19866,5,5,1978,336,3644,1,4,1,4,906,4,1,Somerst,2Story,Flat,Wd Sdng,TA,Fa,N,Abnorml,864128,50.0,19866.0,5.0,1978,1983.0,184.0,1321.0,336.0,822,788,3644,2,4,1,4,1978.0,4,906.0
628,16828,8,5,2024,140,3663,4,1,0,1,223,7,0,Edwards,2Story,Hip,Wd Sdng,Ex,Fa,N,Partial,912932,94.0,16828.0,8.0,2024,2025.0,354.0,354.0,140.0,1999,304,3663,1,1,0,7,2026.0,1,223.0
